url,name,price,comprice,comquantity,comunit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650506_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,DAIRY MILK Hazelnut Mini Bars,5,3.47,100,g,2025-04-11T22:24:53.840Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650506_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,DAIRY MILK Hazelnut Mini Bars,5,3.47,100,g,2025-04-11T22:55:18.886Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650453_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Flavoured Sparkling Water Based Beverage Strawberry Watermelon,1.29,0.26,100,ml,2025-04-11T23:19:01.029Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21650453_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Flavoured Sparkling Water Based Beverage Strawberry Watermelon,1.29,0.26,100,ml,2025-04-11T23:27:29.668Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649902_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"DAIRY MILK Milk Chocolate Bars, Bag of 8 x 18 g Mini Bars",5,3.47,100,g,2025-04-11T20:49:09.236Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649902_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"DAIRY MILK Milk Chocolate Bars, Bag of 8 x 18 g Mini Bars",5,3.47,100,g,2025-04-11T20:53:38.823Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649895_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Baking Powder,6.49,1.44,100,g,2025-04-11T21:41:33.735Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649789_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Buttermilk Ranch Chicken Wing Mayo Style Dip,3.99,1.17,100,ml,2025-04-11T22:36:37.615Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649789_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Buttermilk Ranch Chicken Wing Mayo Style Dip,3.99,1.17,100,ml,2025-04-11T22:27:36.228Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649789_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Buttermilk Ranch Chicken Wing Mayo Style Dip,3.99,1.17,100,ml,2025-04-11T22:31:27.197Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649686_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Glazed Donuts,5,1.03,100,g,2025-04-11T20:10:25.946Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649289_C12?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Ginger Beer,7.99,0.19,100,ml,2025-04-11T19:35:16.599Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649268_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Energy Drink Sour Gummy Worm,3,0.63,100,ml,2025-04-11T23:07:07.447Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21649268_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Energy Drink Sour Gummy Worm,3,0.63,100,ml,2025-04-11T23:13:34.443Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648977_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Hydra Fruit Fruit Juice And Filtered Water Beverage Strawberry Banana,1.5,0.16,100,ml,2025-04-11T18:11:57.665Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648956_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Drink Zero Sugar Cotton Candy,3.5,0.74,100,ml,2025-04-11T23:32:40.451Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648956_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Drink Zero Sugar Cotton Candy,3.5,0.74,100,ml,2025-04-11T23:54:10.974Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648853_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Prepared Maple Mustard,2.79,0.86,100,ml,2025-04-11T22:23:29.186Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648853_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Prepared Maple Mustard,2.79,0.86,100,ml,2025-04-11T22:04:55.173Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648852_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Orange Cream,2.5,0.5,100,ml,2025-04-11T23:38:14.271Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648809_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Peanut Free Chocolate Candy Bites, Bag",5.79,3.41,100,g,2025-04-11T18:45:08.895Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648761_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,"Greek Yogurt Extra Creamy, Cappuccino",6.49,1,100,g,2025-04-11T18:44:01.828Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648751_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Energy Ball In A Bar Brownies,2.5,1.79,100,g,2025-04-11T17:40:38.705Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648751_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Energy Ball In A Bar Brownies,2.5,1.79,100,g,2025-04-11T18:07:19.889Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21648738_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Yogurt 9% Dessert Collection, Black Forest Cake",3.29,0.66,100,g,2025-04-11T18:43:28.569Z
